comment,label
"Title: Sarah Palin Wants Afghans Banned From Americas Armchairs, Sofas, Beds & Attics  Article: WASILLA, Alaska  In a strongly worded Facebook post, former Alaska Gov. Sarah Palin urged all Americans to ban knitted and crocheted afghans from their sofas, armchairs, beds, attics, and homes, to remove the dangerous and radical forces of terrorism woven into the fabric of radical Islam. Echoing Donald Trumps earlier statement that the Orlando shooter, although born in New York and raised in Florida, was born an Afghan, the 64-year-old former GOPs vice presidential nominee reportedly referenced recent attacks and the ongoing Afghan war as her top two reasons America needs to ban afghans: There are dangerous patterns deeply woven into the very fabric of many afghans. Depending on the different colored radical yarns and violent, foreign textiles used in their construction, virtual sleeper cells can be called into action to launch killing sprees which can literally kill hard working Americans in our sleep. If America does not elect a tough leader by the name of Donald J. Trump to protect our borders, our nation from its purple mountains magistrates all the way over to our seas to shining seas will unravel. Palins call predictably received the usual pushback from liberal, left wing cheerleaders and their sheep-like cronies.",1
"Title: Turkey Files Complaint With WTO Over US Tariffs On Steel And Aluminum Products  Article: A second country has now filed a complaint with the World Trade Organization over the United States insistence on ramping up a trade war. Turkey, following in Chinas footsteps, filed the complaint after the US imposed tariffs on steel and aluminum products coming from the country. Turkey has requested WTO dispute consultations with the United States concerning additional import duties imposed by the United States on steel and aluminum products. The request was circulated to WTO members on 20 August, the WTO said on Monday according to a report by RT. Turkey claims that the measures are inconsistent with a number of provisions of the WTOs Agreement on Safeguards and the General Agreement on Tariffs and Trade 1994, said a statement on the WTOs website. Back in July, the Chinese government lodged a complaint with the WTO over the USs implementation of tariffs on some of their goods. Ankara retaliated against the US by raising tariffs on 22 American-made products ranging from cars to tobacco. According To NPR, the WTO complaint comes less than a week after the Trump administration published a preliminary list of more than 6,000 Chinese products that it wants to hit with an additional 10 percent duty. The list targets products worth a total of $200 billion, ranging from an expansive range of seafood and vegetables to stones, metals, and plywood. SHTFPlan  Some of these tariffs are already having an effect on the wallets of Americans. The continual ramping up of an unnecessary and disastrous trade will only speed up the likelihood of a global economic collapse.",0
"Title: Cops Raid Little Boys Lemonade Stand, Shut it Down for Not Having a Permit  Article: Common sense, among those who work inside the state, is a rare commodity. Agents of the state, like those who work in law enforcement, often become so blinded to reality by just doing my job they throw logic and reason to the wayside, choosing authority and force instead. Nothing highlights this blind order following quite like police tormenting two young boys for the crime of selling lemonade without a permit. Jennifer Knowles, mother of three boys, wanted to instill a bit of entrepreneurial spirit in her sons over the Memorial Day weekend. So, Knowles and her husband decided they would have her four and six-year-old sons run a lemonade stand. We have never had a lemonade stand and the boys thought Memorial Day weekend is going to be great weather, so why not have a lemonade stand across the street in the park, Knowles said. take our poll - story continues below  Whom do you consider to be the most corrupt Democrat Politician? Whom do you consider to be the most corrupt Democrat Politician? Whom do you consider to be the most corrupt Democrat Politician? * Dianne Feinstein Maxine Waters Adam Schiff Chuck Schumer Kamala Harris Kirsten Gillibrand Keith Ellison Cory Booker  Email *  Phone This field is for validation purposes and should be left unchanged. Completing this poll grants you access to Freedom Outpost updates free of charge. You may opt out at anytime. You also agree to this site's Privacy Policy and Terms of Use. Knowles told Denver 7 that she remembered having lemonade stands when she was a kid and she wanted her kids to do the same. I want to teach my kids about being an entrepreneur and having your own business.",1
"Title: The dirty truth about so-called family separations at the border  Article: Like nearly every issue of political importance to Americans, the problem of illegal immigration has been buried under such a load of histrionic horse manure that what isnt all that complicated a question is now harder to solve than the Riemann Hypothesis. Thanks to a series of inexplicable policy directions and legal decisions dating back to the 1997 settlement in the case of Flores v. Reno, itself a continuation of Flores v. Meese, we have managed to tie ourselves in a Gordian knot over the question of how to untangle the law on immigration. According to the supporters of immigration policy that would throw open the doors to every Tomas, Ricardo and Jorge who manages to sneak across our southern frontier, President Donald Trump is meeting potential immigrants at the border and literally tearing their children from their arms. The darling little moppets are then warehoused in cages like stray dogs. No one knows what happens to the kiddies next, but their fates probably involve either slavery, forced medical experimentation or outright murder in one of the concentration camps set up under the Trump regime. Its only thanks to the tireless efforts of Hollywood actresses, television comedians and other liberal activists that anyone even learned of Trumps twisted machinations. As for their parents, theyre either summarily executed out back or stuffed into railroad cars and shipped off to fates often worse than death. Of course, like every narrative constructed by the Left, all of that is ridiculous. In accordance with federal law, anyone caught trying to sneak across the border is charged with unlawful entry.",1
"Title: CNNs Chris Cillizza, Along With Peers In The Mainstream Media, Are Rapidly Losing Their Credibility  Article: CNNs Chris Cillizza, along with most of his peers in the mainstream media, are rapidly losing their credibility. They are ignoring the real story at their peril. CNNs Chris Cillizza is absolutely outraged that President Trump would not allow himself to fall into Adam Schiffs obvious trap. The rebuttal memo, intentionally filled with highly sensitive, classified material, was written to provide Adam Schiff with a new opportunity to attack Trump. Schiff and his fellow Democrats were well aware that the rebuttal memo would not be able to be declassified without major redactions to protect sensitive information. He knew that Trump would have to either heavily redact the memo, or not release it. Either scenario would provide Schiff with ammunition. Instead of his administration making the redactions and igniting a political firestorm, Trump chose a third option, the least bad option. He essentially told Schiff to make the necessary changes himself, remove the sources and methods that Schiff railed about prior to the release of the Nunes (which the Nunes memo did not contain, and yes, Schiff had read the document and was very well aware of this fact) and then we can release it. The White House included a letter signed by Deputy Attorney General Rod Rosenstein and FBI Director Christopher Wray that says they have identified portions of the Democratic memo that would raise national security or law enforcement concerns if released publicly.",1
"Title: Sober scriptural wisdom on avoiding the whirlwind of lust  Article: OpinionCatholic Church, Faith, Pornography January 27, 2015 (ADW.org) - There is a marvelous chapter in the Book of Proverbs that ought to be studied by every young person who must live in this lustful world. Its sets forth plainly the stance that any son or daughter of God should have regarding the lust so often celebrated by this age. Many preachers and teachers wince at the Book of Proverbs on this topic since it tends to portray seduction and lust as coming from women. However it must be recalled that Proverbs features a father speaking to his son. So the context is that of a young man experiencing seduction from a certain class of women (not all women). The silence of this chapter of Proverbs on the problem of men seducing women should not be taken as a denial of this problem; it is simply not the context of the discussion. Any woman ought to be able to take the advice given here and translate it for her own sake as well. With that in mind lets look at this masterful advice from the Wisdom of God. The alliterations (on the letter D) are based on a talk by Rev. Adrian Rogers that I heard many years ago. While the alliterations are his, the content of this article is wholly mine. I. The Discretion we should follow - 1 My son, be attentive to my wisdom, incline your ear to my understanding; 2 that you may keep discretion, and your lips may guard knowledge. As we have seen, the Book of Proverbs takes up the form of a father advising his son. One of the most critical roles a father or parent has is to teach and hand on the preserved and tested wisdom that comes to us from God and from experience.",0
"Title: CAIR vs. Ex-Muslim Anni Cyrus  Article: Editor's note: To learn more about Anni Cyrus, visit her site at LiveUpToFreedom.com. The Massachusetts chapter of the Council on American-Islamic Relations (CAIR) sent out a press release last Friday, calling upon the American Legion Nonantum Post 440 in Newton, Massachusetts to cancel an event featuring Aynaz Anni Cyrus, an ex-Muslim from Iran. Cyrus crime? She knows too much about Islam, and particularly about the institutionalized mistreatment of women under Islamic law, and isnt afraid to speak frankly about what she knows. Said CAIR-MA Executive Director John Robbins: While every American has the right to free speech  even the kind of bigoted and misinformed speech offered by Ms. Cyrus  credible organizations like the American Legion should not provide platforms that imply approval or offer credibility to hate-filled views. CAIR makes similar efforts to shut down any speaker who speaks unwelcome truths about Islam, jihad and Sharia wherever theyre given a mainstream platform, and always claims that these speakers are bigoted and misinformed. When applying these labels to Anni Cyrus, however, CAIR runs into a problem: Cyrus was born in Iran and grew up in the Islamic Republic. Not only was she a Muslim, but she experienced Islam in a nation whose government prides itself on its strict application of Sharia rules. Thus if anyone knows Islam, its Anni Cyrus. Her views are just the opposite of bigoted and misinformed: they were shaped by her own bitter experience. To be sure, the CAIR press release contains a list of inaccurate, defamatory and inflammatory claims about Islam and Muslims that Cyrus has supposedly made, including:  Rape is part of Islam.",1
"Title: Trump's EPA Administer Scott Pruitt Harassed by Leftwing Public  Article: Its happened yet again. Two weeks ago a handful of Trump associates, along with the Attorney General of Florida, were all accosted on separate occasions while simply trying to live normal lives. In the wake of these ugly incidents, many leftwingers have been calling for more such attacks on Americans they dont like. take our poll - story continues below  Will Brett Kavanaugh be confirmed to the Supreme Court? Will Brett Kavanaugh be confirmed to the Supreme Court? Will Brett Kavanaugh be confirmed to the Supreme Court? * Yes, he will be confirmed. No, he will not be confirmed. Email *  Comments This field is for validation purposes and should be left unchanged. Completing this poll grants you access to Freedom Outpost updates free of charge. You may opt out at anytime. You also agree to this site's Privacy Policy and Terms of Use. Maxine Waters (D-CA):  Maxine Waters calls for attacks on Trump administration: ""If you see anybody from that Cabinet in a restaurant, in a department store, at a gasoline station, you get out and you create a crowd and you push back on them, and you tell them theyre not welcome anymore, anywhere."" pic.twitter.com/jMV7wk48wM  Ryan Saavedra  (@RealSaavedra) June 24, 2018  Jennifer Rubin:  I do think theres one point that they miss, however. And that is you have to do what is most effective. I dont think whats most effective is throwing Sarah Sanders out of a restaurant; I wouldnt serve her either, frankly. But whats most successful is getting a million people on the street to protest. So lets redirect all of that good, pent-up energy to something that makes a difference.",0
"Title: The Folks Who Gave us Rand Paul Think Chris Christie Won't Hold Up to Scrutiny %%  Article: The party that has offered us every kook who walks in off the street would really like to wish away New Jersey Governor Chris Christie. The party that gave us Sharron Rape Lemonade Angle and Christine I might be a Witch but I Dont Know where my Vagina is ODonnell, and Sarah I can see Russia from here Palin, and Todd Legitimate Rape Akin, and Michele Urban Legend Bachmann, and Rick Dont Hate on the Crusades Santorum, and Richard God Wanted you Raped Mourdock, and Joe Question me and Ill Handcuff You Miller, and Rand Serial Plagiarizer Paul, and though we should all vote for them as often as we could (to make up for all those minorities that werent going to be allowed to vote you betcha) just doesnt think Chris Christie is ready for prime time. The party that give us the walking gaffe machine, hustler and scandal waiting to happen Mitt Yes and No Romney would like to believe that Christies background will not hold up under close scrutiny. This is Mitt Romney, the same Mitt Romney who all by himself makes the egregiously corrupt Grant administration look like the most honest and above-board administration in American history. As author John Heilemann told Bill Maher Friday, Hes about to come under a level of scrutiny that, for all the attention hes gotten, hes never had before. Heilemann and Mark Halperin, who together co-write Game Change and now, Double Down, concluded that the Romney campaign considered and rejected Christie as a running mate in 2012: Mitt Romneys vettors looked into him really carefully  and they came away with a lot of questions about his background, questions he wouldnt answer. That kind of talk gets Republicans all excited.",0
"Title: The WIRE: Your week in review  Article: From Islamic jihads to Candidate Avenatti  and most points in between  its time for a look back at the week that was. Personal Liberty Digest presents: The WIRE! Law enforcement announced this week that they had raided a New Mexico compound in which starving children were being tortured into becoming potential school shooters. Oddly, almost none of the media seemed interested in reporting the religious motivations of the monster who ran the place  who has been linked to known Islamofascists and terrorist accomplices like Siraj Wahhaj and Linda Sarsour. Hint: not Quaker. Authorities also announced charges against a previously deported illegal immigrant from Honduras who raped a child after being released by the city of Philadelphia, in keeping with Phillys sanctuary city policy. Got one of your groovy little dances for this one, Mayor Kenney? Across town in Philly, conservative activists Charlie Kirk and Candace Owens were assaulted by yet another Democrat-incited mob. Welcome to the City of Brotherly Shove. Liberals were overjoyed when multiple social media and communications companies barred Alex Jones and his site InfoWars from their platforms over his tendency to push lies and conspiracy theories. Antifa, Black Lives Matter and CNN will continue to wear their tinfoil hats proudly. The Sarah Jeong saga continued this week when her proud new employers at The New York Times forced contributor Elizabeth Williamson to apologize for tweeting some reservations over Jeongs hiring at the paper of record, claiming her tweets violated their social media guidelines. But repeatedly wishing for the extermination of white people didnt.",1
"Title: Reason Under Siege in the Academy  Article: Reason is under siege in the academy. Take as one example the University of California at Santa Cruz. Next week, UC Santa Cruz will host a Feminist Science event. The ultimate objective of Research Justice 101: Tools for Feminist Science is to instill in researchers the knowledge of how to practice a socially just science. The event will be organized by Free Radicals, which is described as a Los Angeles-based feminist and anti-racist community organization of scientists[.] The organization aims to incorporate a critical social justice lens into science by way of an interactive workshop on feminist research and engineering practices. According to a description of the event, Justice provides a framework for scientists to think through the hidden assumptions in their methodological approaches, and challenges researchers to think more deeply about the political implications of their work. At the Feminist Science fair, participants will be challenged to apply principles and practices of justice to their own work[.] They will be challenged to ask themselves such questions as: Who benefits? Who is harmed? Who is most vulnerable? The workshop will supply participants with the practical skills and resources needed to push their research communities to be more inclusive, equitable and attentive to social justice. All of this should be expected given that the organizers of Feminist Science event self-characterize as a collective that envisions an open and responsible science that works toward progressive social change.",0
"Title: Will we bomb Iran for the women?  Article: The American war party continues to itch for an excuse to make war on Iran and has now dusted off an old playbook in its latest effort to get one started. The plan is simple. Foment a seemingly organic round of protests. Create a cause that will pluck at American heartstrings. Use chaos agents, bad actors, agents provocateur and operatives to either instigate violence from the state security apparatus or use violence and procured weapons to make it appear the state security apparatus has begun violent repression. Then employ American media to use video to transmit compelling images relating to the chosen cause and detailing the violent oppressive actions. Sit back and wait for Americans to clamor for government to do something. It worked in Libya, Syria and Ukraine. Will it work in Iran? While the Iran protests that began in the waning days of December seemed to be dying down in recent days, the protest movement may gain some stream today after Friday prayers. These so-called revolutions are pre-planned actions by globalist institutions like the Council on Foreign Relations and the Brookings Institute, the neocon think tank funded by fascist globalist corporations. In the CFR-linked Project for a New American Century, the war party outlined its plans for manipulating actions in the Middle East and bringing down the regimes in Iraq, Libya, Syria and Iran  among others  and installing puppet regimes back in 2000. Its the blueprint George Bush the lesser used to blow up Iraq as part of the so-called War on Terror, a blueprint in place even before 9/11 occurred, as General Wesley Clark revealed.",0
"Title: Never, Ever Threaten the United States Again: President Trump Warns Iranian President To Stop Threats Or Suffer Historic Consequences  Article: I love this man. President Trump has responded to the recent threat made by Iranian President Hassan Rouhani during his address to a gathering of Iranian diplomats. The Iran news agency ISNA reports. He said:  Irans power is deterrent and we have no fight or war with anybody but the enemies must understand well that war with Iran is the mother of all wars and peace with Iran is the mother of all peace. We have never been intimidated and will respond threat with threat. Today, speaking with US has no meaning except surrender and end of peoples achievements. Mr. Trump! We are the people of dignity and guarantor of security of the waterway of the region throughout the history. Dont play with the lions tail; you will regret it. Sundays direct threat against Mr. Trump is the second time in less than a month that the Islamic Republics leader has gone on a tirade against the United States. At the end of June, Rouhani said the regime would bring America to its knees and suggested that half of Americas population is ashamed of their government. (Breitbart)  TRUMP WARNS IRANS ROUHANI TO STOP THE THREATS OR FACE OR SUFFER HISTORIC CONSEQUENCES By Edmund DeMarche | Fox News July 22, 2018: President Trump late Sunday tweeted out to Iranian President Rouhani to never threaten the U.S. again or face historic consequences. The tweet came on the heels of Rouhanis warning to Trump that hostile policies could lead to the mother of all wars with Iran. Trump called for Rouhani to stop the rhetoric or suffer the consequences the like of which few throughout history have ever suffered before. We are no longer a country that will stand for your demented words of violence and death.",0
"Title: Donald Trump Signs Anti-Abortion Executive Order  Article: On Monday President Trump signed three executive orders, one of which has the whole United States angry. Trump first signed an executive order formally ending the United States participation in the Trans-Pacific Partnership, fulfilling one of his core campaign promises. He also signed one freezing federal hiring, and lastly, an executive action to limit abortion funding overseas. Trump reinstated the Mexico City policy, also known as the global gag rule, which was first put in place by President Ronald Reagan in 1984. The action prohibits giving U.S. funding to international nongovernmental organizations that offer or advise on a wide range of family planning and reproductive health options if they include abortion. Annually, the United States spends about $$600 million on international assistance for family planning and reproductive health programs. The regulation has been something of a political football, instituted by Republican administrations and rescinded by Democratic ones since 1984. Most recently, President Barack Obama ended the ban in 2009. Trump signed it one day after the Jan. 22 anniversary of the Supreme Courts 1973 Roe vs. Wade decision that legalized abortion in the United States, the date which is traditionally when presidents take action on the policy. The policy also prohibits taxpayer funding for groups that lobby to legalize abortion or promote it as a family planning method. This policy forbids foreign nongovernmental organizations that receive federal funding from performing or promoting abortion services through their work in other countries.",0
"Title: US Attempts To Meddle  Article: Moscow has seen attempts to meddle in the Russian elections coming from the US, a senior Russian diplomat said. It comes as Google is suspected of possibly violating the law by selling political ads for unsanctioned rally. Andrey Nesterenko, a senior Russian diplomat, said the US certainly does attempt to meddle in the Russian electoral processes, Interfax reported. He was speaking after a briefing on the issue. Our collective opinion is that electoral sovereignty is a principle that all civilized nations should respect, the diplomat said, adding that Moscow will notify our American partners that the actions of their media outlets allow us to state that they are close to breaking Russian law. On Sunday, several Russian regions, including Moscow Region, will hold elections. Opposition leader Aleksey Navalny is calling for protests on that day to denounce the planned reform of the pension system, which is currently a hot political topic. Among other ways of spreading the word about the event, Navalnys public movement is using paid ads on Google services such as YouTube. Holding an event that could affect the outcome of a vote on the day when the ballots are cast is illegal in Russia, and some officials believe the events organized by Navalny fit this description. The Russia Hoax: The I... Gregg Jarrett Best Price: $11.59 Buy New $11.50 (as of 07:05 EST - Details)  The Russian Central Election Commission, media watchdog Roskomnadzor (RKN), and the Russian Anti-monopoly Service (FAS) earlier notified Google that its platform is being used to conduct improper political activities in Russia.",0
"Title: Irwin vs. Fletcher on China  Article: (Before It's News) Heres a letter to The Huffington Post: Ian Fletcher writes that What progress against poverty has occurred in the world in recent decades has not been due to free trade, but due to the embrace of mercantilism and industrial policy by some poor nations. According to the World Bank, the entire net global decline in the number of people living in poverty since 1981 has been in mercantilist China, where free trade is spurned (Free Trade Isnt Helping World Poverty, March 19) Overlook the unbelievable claim, allegedly taken from World Bank data (for which Mr. Fletcher offers neither link nor citation), that China alone is responsible for the past 30 years of the globes net decline in number of people living in poverty. Focus instead on Mr. Fletchers assertion that Chinas recent growth is due to that countrys embrace of mercantilism and its spurning of free trade. This assertion is simply wrong. While its true that China  like nearly every other nation on earth  has in place a plethora of growth-inhibiting mercantilist policies, the overwhelming economic story in China over the past 33 years is the liberalization of its markets  a liberalization that includes dramatic reductions in trade barriers. Heres economist Douglas Irwin: In December 1978 China began to end its policy of economic isolation. Under the leadership of Deng Xiaopeng, the government decollectivized agriculture, allowed private entities to trade, and permitted foreign investment. In 1992 the weighted average tariff [in China] on manufactured goods was over 45 percent. Since China joined the WTO in 2001, the countrys average tariff will eventually fall to less than 7 percent.* Mr.",0
"Title: Young men giving up on marriage: Women arent women anymore  Article: NewsFamily Fewer young men in the US want to get married than ever, while the desire for marriage is rising among young women, according to the Pew Research Center. Pew recently found that the number of women 18-34 saying that having a successful marriage is one of the most important things rose from 28 percent to 37 percent since 1997. The number of young adult men saying the same thing dropped from 35 percent to 29 percent in the same time. Pews findings have caught the attention of one US writer who maintains that feminism, deeply entrenched in every segment of the culture, has created an environment in which young men find it more beneficial to simply opt out of couple-dom entirely. Suzanne Venkers article, The War on Men, which appeared on the website of Fox News in late November, has become a lodestone for feminist writers who have attacked her position that the institution of marriage is threatened, not enhanced, by the supposed gains of the feminist movement over the last 50 years. Where have all the good (meaning marriageable) men gone? is a question much talked about lately in the secular media, Venker says, but her answer, backed up by statistics, is not to the liking of mainstream commentators influenced by feminism. STORY: My father raped his daughter. And I am their baby. My story. She points out that for the first time in US history, the number of women in the workforce has surpassed the number of men, while more women than men are acquiring university degrees. The problem? This new phenomenon has changed the dance between men and women, Venker wrote.",1
"Title: Once Again Our Islamist President Uses His Authority to Cut Military Pay  Article: Subscribe to Canada Free Press for FREE Obama has for the second year in row used his executive powers to put a cap on pay raises for our loyal armed forces Once Again Our Islamist President Uses His Authority to Cut Military Pay Its just not right for the President of the United States to be a lap dog for any foreign entity and even more so if that favored group is a terrorist inclined quasi religious gathering of foreigners who are anti-American at heart. This current occupant of our Oval Office fits that description totally. Obama has for the second year in row used his executive powers to put a cap on pay raises for our loyal armed forces and is repeating the mistakes of past administrations that were intent on degrading and insulting to our military by not allowing legitimate pay increases. According to a letter from the Military Officers Association of America (MOAA) dated September 5, 2014 an active duty pay raise is determined by private sector wage growth, measured by the Bureau of Labor Statistics Employment Cost Index (ECI). The ECI calls for a 1.8 percent pay raise in 2015. According to the MOAA letter, From 2000 to 2012, Congress worked hard to eliminate a 13.5 percent military pay gap with the private sector caused by repeatedly capping military raises in the 1980s and 90s. But the restoration of military pay comparability with the private sector is under threat. Pay has been capped for two years, and the administrations FY 2015 budget proposes to continue caps for a total of six years.",0
"Title: American Citizen Found Guilty Of Helping Al-Qaida Launch Suicide Attack Against US Base  Article: American citizen Muhanad Mahmoud Al Farekh was found guilty Friday of helping al-Qaida plan a car attack on a U.S. military base in Afghanistan. Jurors found Farekh guilty of supporting a foreign terrorist organization, conspiring to murder Americans and using a weapon of mass destruction, Reuters reports. Today, an American al-Qaeda member was brought to justice in a U.S. courtroom, said Bridget Rohde, the acting U.S. Attorney for the Eastern District of New York. Two vehicles full of bombs hit Forward Operating Base Chapman in Afghanistan Jan. 19, 2009, and the ensuing explosion killed one Afghan and injured several others. But the larger bombs failed to detonate because the second car crashed as a result of the explosion from the first car, leaving Americans totally unscathed. Farekhs fingerprints were found on the bomb that never exploded. Prosecutors stated that Farekh began watching al-Qaida propaganda videos and was partly radicalized by sermons from Anwar al-Awlaki, who the CIA killed in 2011. As such, he plotted with two other students at the University of Manitoba in Winnipeg, Canada, to join the terrorist organization and flew to Pakistan in 2007, serving in al-Qaidas external operations unit until 2014. All of these charges together mean that Farekh, who is originally from Houston, is staring down life in prison when it comes time for his sentencing Jan. 11. Interestingly, Farekh almost didnt have the opportunity to face the possibility of life in prison, as U.S. officials, specifically officials in the CIA, were pushing to authorize a drone strike against him, but ultimately the Obama administration decided against the plan in favor of capture.",1
"Title: Antidepressants burden users with extreme side-effects  Article: SSRIs make 1-in-4 people 'more anxious, rather than less' New studies link SSRIs to language disorders in children; sleep disruption and dementia in the elderly (NaturalNews) There is a growing body of evidence indicating that taking SSRI antidepressants is far more dangerous than previously thought  both in their psychological and physical effects.A group of former antidepressant users recently appeared before the British Parliament to relate their experiences of extreme side effects while taking SSRIs. Their testimony included everything from suicidal behavior to seizures and othercaused by the antidepressants.Several former SSRI-prescribed patients told their stories to the BBC, including Claire Hanley, who suffered severe symptoms when her doctor increased her tablet dosage:""I was getting seizure-like symptoms, where my muscles were jolting around of their own accord. ""Within two weeks I'd tried to take my own life twice. ""I felt disorientated and sick and had digestive problems and infections, it was really extreme. I don't even know how to begin. All I can remember is being on the bedroom floor in a kind of semi-conscious state having seizure after massive seizure. ""Twenty years later, Hanley still suffers from long-term side effects caused by the original prescription of SSRIs.The medical establishment has maintained that only about one in 100 people experience severe side effects from taking SSRIs, but many experts are suggesting that the number of people negatively impacted is far higher.Professor David Healy of Bangor University said that SSRIs make one in four people ""more anxious, rather than less.",0
"Title: Mexico now exports more cars to the U.S. than Japan does  Article: Mexicos booming auto industry has reached a major milestone, claiming to have overtaken Japan as the second biggest car exporter to the United States in the past three months. The Latin American nation now only trails Canada, but experts say Mexico could become the top exporter to its northern neighbor as soon as 2015, a potent symbol of its growing global clout in the sector. Industry analysts had expected Mexico to surpass Japan by the end of the year, but the Mexican Automobile Industry Association (AMIA) says it has happened faster than expected. It does not surprise me that they did (overtake Japan), and that number will even get bigger, Haig Stoddard, industry analyst at Michigan-based WardsAuto Group, told AFP. The figure came in an AMIA report this week showing record production in the first quarter, with 774,731 units rolling out of plants in Mexico, a 6.5 percent increase from the same period last year. AMIA, using its own statistics and WardsAuto figures, said the United States imported 428,376 Made in Mexico cars compared to 408,405 from Japan between January and March.",0
"Title: #MeToo: Female Sexual Assault Accuser Settles With Her Own Accuser Following Allegations of Sexual Assault  Article: OK, I know, settling with someone doesn't necessarily imply that the person is guilty. Sometimes it is simply to get it out of the media's sights, especially when you are in the spotlight. However, I find it ironic that Italian actress and #MeToo champion Asia Argento, who was one of the first to come forward and accuser movie mogul Harvey Weinstein of sexual assault, has now settled a sexual assault allegation brought against her for $380,000. The New York Times reports:  But in the months that followed her revelations about Mr. Weinstein last October, Ms. Argento quietly arranged to pay $380,000 to her own accuser: Jimmy Bennett, a young actor and rock musician who said she had sexually assaulted him in a California hotel room years earlier, when he was only two months past his 17th birthday. She was 37. The age of consent in California is 18. That claim and the subsequent arrangement for payments are laid out in documents between lawyers for Ms. Argento and Mr. Bennett, a former child actor who once played her son in a movie. The documents, which were sent to The New York Times through encrypted email by an unidentified party, include a selfie dated May 9, 2013, of the two lying in bed. As part of the agreement, Mr. Bennett, who is now 22, gave the photograph and its copyright to Ms. Argento, now 42. Three people familiar with the case said the documents were authentic. The Times has tried repeatedly since Thursday to get a response to the matter from Ms. Argento and her representatives. She did not reply to messages left on her phone, sent by email and sent to two of her agents, who agreed to forward it to her.",1
"Title: Fmr. Congressman and Korean War Vet Calls for End of the War in Iraq  Article: ""As a partially disabled army veteran myself, I know what it's like to answer the call of duty and that service in the military can have serious personal consequences."" Shamansky said. ""On this Memorial Day, we must ask whether the time has come to pull American troops out of Iraq and bring them home. The question is not whether or not we should have gone to war with Iraq in the first place. The question is what do we do now? "" Shamansky took on the Bush administration for criticizing those who question the president's agenda; ""The Bush administration says we must ""stay the course"" and that ""when the Iraqis stand up, we can stand down... The President is asking for an open-ended commitment of American lives and American money ---for a vaguely defined outcome of a ""Democratic Iraq. "" The mothers that spoke with Shamansky both gave emotional speeches, talking about the frustration of having their sons being sent to fight in a misguided war. The mothers included Mona Parsons, who's son is currently in Iraq as part of the Army's 101st Airborne, and Teresa Dawson, mother of Spc. Christopher Stentz an Ohio National Guardsman who recently returned from a tour in Iraq. Dawson said that she had always felt that this war was misguided and wrong. ""If we'd have paid attention to the Generals and the Pentagon we'd have known that this war was bound for failure... Now we need to admit we were wrong and bring the troops home. "" ""As the daughter of a Marine, the mother of a Guardsman who recently returned from a year in Iraq and as an Ohio University graduate who has studied the American Justice system-what I value the most about America, is our freedom of speech.",0
"Title: DNA Evidence Exonerates Edward Thompson Confessed Serial Murderer And Rapist, Thompson States I Took The Blame So African-American Youths Wouldnt Be Punished!  Article: By Werombi Towradji After spending nearly 35 years behind bars in a federal prison, recently analyzed DNA evidence has exonerated confessed serial murderer and rapist Edward Thompson. The evidence proves conclusively that the crimes for which he took responsibility were, in fact, committed by African-Americans. Thompson, a white male, who is 58 now, was serving eight consecutive life sentences. One for each victim. In a trial that lasted several months, prosecutors showed the jury pictures of brutally beaten, raped, tortured, and murdered young women. For years Thompson was regarded as one of Americas most heinous serial killers, and his story was profiled extensively by the media. Many Americans were puzzled as to why a young white American, who was by all accounts a great student, from a wealthy and upper class family, would go into urban neighbourhoods and brutally rape and murder young white women. His family and friends expressed disbelief, yet in court, he confessed guilt and even orated at length as to how much he enjoyed planning and carrying out his horrific crimes. It was all, we know now, a carefully contrived act. Upon his release, reporters asked Thompson, Why did you accept guilt for such heinous and gruesome crimes when you were innocent? Why did you keep silent for so many years, and remain in prison? Thompson answered I knew that most likely these crimes were going to be traced to urban youths of color. I didnt want African-American boys, who grew up facing the sting of poverty and bigotry everyday of their lives, to go to jail for raping and killing a series of privileged and affluent white women. The truth is we are all guilty.",0
"Title: McCains Back-Door Scheme to Scuttle Syrian Peace  Article: By Pete Papherakles With tensions escalating in Syria, United States Secretary of State John Kerry met with Russian Foreign Minister Sergei Lavrov in Paris on May 27 to discuss ways to keep the situation from exploding into what could potentially bring about WWIII. At the same time, warhawk Senator John McCain slipped into Syria through Turkey to meet with rebel leaders. Peace talks have been scheduled for June in Geneva but may be postponed until later in the summer.",0
